mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
18	18	72	72	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	226									19	3	
18	18	145/2	145/2	0.0	1/8	1/8	StaffText	2/2	1	1	0						<i>dim.</i>							3	
18	18	145/2	145/2	0.0	1/8	1/8	Dynamic	2/2	1	1	0				sf									3	
18	18	145/2	145/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	227										3	
18	18	74	74	0.0	1/2	1/2	Spanner	2/2	1	1	0														
18	18	73	73	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	228		articMarcatoBelow									
18	18	147/2	147/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	229											
18	18	74	74	0.0	1/2	1/2	Dynamic	2/2	2	1	0				p										
18	18	74	74	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	230											
18	18	149/2	149/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	231											
18	18	75	75	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	232											
18	18	151/2	151/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	233											
18	18	73	73	1.0	1/4	1/4	Chord	2/2	2	2	1/4	1/4	1	234											
19	19	76	76	0.0	0	0	Dynamic	2/2	1	1	0				p										
19	19	76	76	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	235		articAccentAbove									
19	19	153/2	153/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	236		articStaccatoAbove									
19	19	155/2	155/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	237		articStaccatoAbove									
19	19	157/2	157/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	238		articStaccatoAbove									
19	19	79	79	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	239		articTenutoAbove									
19	19	76	76	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	240											
19	19	153/2	153/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	241											
19	19	77	77	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	242											
19	19	155/2	155/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	243											
19	19	78	78	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	244											
19	19	157/2	157/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	245											
19	19	79	79	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	246											
19	19	159/2	159/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	247											
20	20	80	80	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	248		articStaccatoAbove									
20	20	161/2	161/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	249		articStaccatoAbove									
20	20	163/2	163/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	250		articStaccatoAbove									
20	20	165/2	165/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	251		articStaccatoAbove									
20	20	83	83	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	252		articStaccatoAbove									
20	20	167/2	167/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	253		articStaccatoAbove									
20	20	80	80	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	254											
20	20	161/2	161/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	255											
20	20	81	81	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	256											
20	20	163/2	163/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	257											
20	20	82	82	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	258											
20	20	165/2	165/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	259											
20	20	83	83	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	260											
20	20	167/2	167/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	261											
21	21	84	84	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	262		articMarcatoAbove							20		
21	21	86	86	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	263		articStaccatoAbove									
21	21	173/2	173/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	264		articStaccatoAbove									
21	21	87	87	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	265		articStaccatoAbove									
21	21	175/2	175/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	266		articStaccatoAbove									
21	21	84	84	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	267		articStaccatoAbove									
21	21	169/2	169/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	268		articStaccatoAbove									
21	21	85	85	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	269		articStaccatoAbove									
21	21	171/2	171/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	270		articStaccatoAbove									
22	22	179/2	179/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	271											
22	22	90	90	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	272		articMarcatoAbove							21		
22	22	88	88	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	273		articStaccatoBelow									
22	22	177/2	177/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	274		articStaccatoBelow									
22	22	89	89	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	275		articStaccatoBelow									
22	22	179/2	179/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	276		articStaccatoBelow									
23	23	92	92	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	277									21		
23	23	94	94	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	278		articStaccatoAbove									
23	23	189/2	189/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	279		articStaccatoAbove									
23	23	95	95	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	280		articStaccatoAbove									
23	23	191/2	191/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	281		articStaccatoAbove									
23	23	92	92	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	282		articStaccatoAbove									
23	23	185/2	185/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	283		articStaccatoAbove									
23	23	93	93	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	284		articStaccatoAbove									
23	23	187/2	187/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	285		articStaccatoAbove									
24	24	96	96	0.0	0	0	StaffText	2/2	1	1	0						<i>sempre</i>								
24	24	96	96	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	286		articStaccatoAbove									
24	24	193/2	193/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	287		articStaccatoAbove									
24	24	97	97	0.0	1/4	1/4	Dynamic	2/2	1	1	0				p										
24	24	97	97	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	288		articStaccatoAbove									
24	24	195/2	195/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	289		articStaccatoAbove									
24	24	98	98	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	290		articStaccatoAbove									
24	24	197/2	197/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	291		articStaccatoAbove									
24	24	99	99	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	292		articStaccatoAbove									
24	24	199/2	199/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	293		articStaccatoAbove									
24	24	96	96	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	294		articStaccatoAbove									
24	24	193/2	193/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	295		articStaccatoAbove									
24	24	195/2	195/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	296		articStaccatoAbove									
24	24	197/2	197/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	297		articStaccatoAbove									
24	24	99	99	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	298		articTenutoAbove									
25	25	100	100	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	299		articStaccatoAbove									
25	25	201/2	201/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	300		articStaccatoAbove									
25	25	101	101	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	301		articStaccatoAbove									
25	25	203/2	203/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	302		articStaccatoAbove									
25	25	102	102	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	303		articStaccatoAbove									
25	25	205/2	205/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	304		articStaccatoAbove									
25	25	103	103	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	305		articStaccatoAbove									
25	25	207/2	207/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	306		articStaccatoAbove									
25	25	100	100	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	307		articStaccatoAbove									
25	25	201/2	201/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	308		articStaccatoAbove									
25	25	203/2	203/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	309		articStaccatoAbove									
25	25	205/2	205/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	310		articStaccatoAbove									
25	25	103	103	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	311		articStaccatoAbove									
25	25	207/2	207/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	312		articStaccatoAbove									
26	26	104	104	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	313		articStaccatoAbove									
26	26	209/2	209/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	314		articStaccatoAbove									
26	26	105	105	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	315		articStaccatoAbove									
26	26	211/2	211/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	316		articStaccatoAbove									
26	26	104	104	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	317		articMarcatoAbove							22		
26	26	106	106	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	318		articStaccatoAbove									
26	26	213/2	213/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	319		articStaccatoAbove									
26	26	107	107	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	320		articStaccatoAbove									
26	26	215/2	215/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	321		articStaccatoAbove									
27	27	108	108	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	322		articStaccatoAbove									
27	27	217/2	217/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	323		articStaccatoAbove									
27	27	109	109	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	324		articStaccatoAbove									
27	27	219/2	219/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	325		articStaccatoAbove									
27	27	219/2	219/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	326		articStaccatoAbove									
27	27	110	110	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	327									23		
28	28	112	112	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	328		articStaccatoBelow									
28	28	225/2	225/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	329		articStaccatoBelow									
28	28	113	113	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	330		articStaccatoBelow									
28	28	227/2	227/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	331		articStaccatoBelow									
28	28	112	112	4.0	0	0	Chord	2/2	2	1	1	1	1	332									23		
29	29	116	116	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	333											
29	29	117	117	3.0	1/4	1/4	Chord	2/2	1	1	3/4	1/2	3/2	334											
29	29	116	116	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	335									23		
29	29	118	118	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	336		articStaccatoAbove									
29	29	119	119	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	337		articStaccatoBelow									
30	30	120	120	4.0	0	0	Chord	2/2	1	1	1	1	1	338											
